,mean,var,cv2,poisson_dist,O,O_real,O_pred
RP23-307F3.6,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-308N3.4,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-313P23.4,0.0002770083102493075,0.00027693157664536027,3608.999999999999,0.9997229916897505,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-316F10.1,0.0002770083102493075,0.00027693157664536016,3608.9999999999977,0.9997229916897501,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-316F10.2,0.0008310249307479224,0.0008303343283123978,1202.3333333333335,0.9991689750692522,0.0008310249307479224,0.0008310249307479224,0.0008305491240475638
RP23-324E2.10,0.000554016620498615,0.0005537096860828262,1803.9999999999995,0.9994459833795012,0.000554016620498615,0.000554016620498615,0.0005538051116176224
RP23-324E2.11,0.0019390581717451524,0.002489314845650356,662.061224489796,1.2837752275425407,0.0016620498614958448,0.0016620498614958448,0.0019364695892987172
RP23-325K4.10,0.0013850415512465374,0.0013831232111478574,720.9999999999997,0.998614958448753,0.0013850415512465374,0.0013850415512465374,0.0013837203561335443
RP23-330O8.1,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-330O8.2,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-331E5.10,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-331E5.9,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-333M15.9,0.0002770083102493075,0.00027693157664536016,3608.9999999999977,0.9997229916897501,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-335K20.1,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-338G21.3,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-345N8.5,0.0002770083102493075,0.00027693157664536027,3608.999999999999,0.9997229916897505,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-349H12.3,0.0008310249307479224,0.0008303343283123982,1202.333333333334,0.9991689750692525,0.0008310249307479224,0.0008310249307479224,0.0008305491240475638
RP23-349H12.7,0.007479224376731302,0.007977302199952425,142.6076817558299,1.0665948496973428,0.007202216066481994,0.007202216066481994,0.007440854819324105
RP23-350F7.3,0.00221606648199446,0.0022111555313418397,450.2499999999998,0.9977839335180051,0.00221606648199446,0.00221606648199446,0.0022126861029058142
