,abundance
ENSMUSG00000083169,1.0735682410428909e-06
ENSMUSG00000083170,3.4359893960871515e-08
ENSMUSG00000083171,2.7516267101669248e-08
ENSMUSG00000083177,3.001765652153834e-08
ENSMUSG00000083179,6.6827681847887626e-06
ENSMUSG00000083186,1.5126464351416084e-08
ENSMUSG00000083193,8.861267377227488e-08
ENSMUSG00000083199,1.1065392030044403e-06
ENSMUSG00000083200,7.560501559151037e-07
ENSMUSG00000083207,1.8932196578902954e-08
ENSMUSG00000083208,6.98514130178e-08
ENSMUSG00000083210,1.1056123976304712e-07
ENSMUSG00000083214,2.038925906424129e-08
ENSMUSG00000083215,2.20293555291857e-08
ENSMUSG00000083218,1.1803381123948304e-07
ENSMUSG00000083219,0.0007891928313623766
ENSMUSG00000083220,3.1649448845053553e-06
ENSMUSG00000083226,1.1410544333399309e-08
ENSMUSG00000083232,4.948224500351794e-08
ENSMUSG00000083235,4.2568372972618136e-08
ENSMUSG00000083236,4.083757008939435e-07
ENSMUSG00000083238,1.4401096280574138e-08
ENSMUSG00000083240,5.144580337756154e-05
ENSMUSG00000083245,1.1977168783502107e-06
ENSMUSG00000083246,4.12578044148471e-08
ENSMUSG00000083253,1.7638812160055994e-08
ENSMUSG00000083257,2.3425043220307618e-07
ENSMUSG00000083258,3.499153768724297e-08
ENSMUSG00000083261,9.644425297569312e-06
ENSMUSG00000083263,2.3047387849394077e-08
ENSMUSG00000083267,3.087001808865202e-07
ENSMUSG00000083270,1.4621835784909444e-06
ENSMUSG00000083276,1.3455075393698533e-08
ENSMUSG00000083279,3.122221295915906e-08
ENSMUSG00000083280,1.2560023498536933e-08
ENSMUSG00000083281,3.895658247285926e-08
ENSMUSG00000083282,2.8330712403493078e-05
ENSMUSG00000083283,5.231070768757673e-07
ENSMUSG00000083284,1.4598742898129716e-07
ENSMUSG00000083287,4.118640232121886e-06
ENSMUSG00000083288,3.907517952727419e-08
ENSMUSG00000083291,2.1343165485343027e-08
ENSMUSG00000083303,1.4106569120305463e-08
ENSMUSG00000083307,1.2053765730209554e-05
ENSMUSG00000083310,2.9930593254695665e-08
ENSMUSG00000083311,3.6557194697203124e-06
ENSMUSG00000083317,5.096181663465449e-09
ENSMUSG00000083319,7.784414380257666e-09
ENSMUSG00000083320,5.490207573945354e-07
ENSMUSG00000083325,3.1137053895429633e-06
ENSMUSG00000083326,1.0277934758290274e-05
ENSMUSG00000083328,8.02876286464668e-06
ENSMUSG00000083332,2.2928439967124113e-08
ENSMUSG00000083337,3.2425574085228244e-05
ENSMUSG00000083339,1.2385439714228272e-08
ENSMUSG00000083340,1.7791786318653632e-08
ENSMUSG00000083341,2.893554256971144e-08
ENSMUSG00000083342,2.3549338014598755e-08
ENSMUSG00000083344,8.328115714044814e-07
ENSMUSG00000083345,2.5859043342058477e-08
ENSMUSG00000083355,2.8842505830565694e-08
ENSMUSG00000083356,1.4799872290845715e-08
ENSMUSG00000083362,1.457240610663406e-07
ENSMUSG00000083364,6.0474267746361795e-05
ENSMUSG00000083367,9.056656294265968e-06
ENSMUSG00000083368,8.068471199442796e-08
ENSMUSG00000083372,6.335917122954804e-08
ENSMUSG00000083373,8.68107795815716e-07
ENSMUSG00000083374,3.6046520383492224e-07
ENSMUSG00000083375,1.1947774550702459e-07
ENSMUSG00000083378,4.338219589724432e-06
ENSMUSG00000083379,1.1931559761859907e-08
ENSMUSG00000083382,1.2471572061738926e-06
ENSMUSG00000083387,1.0976080081129037e-08
ENSMUSG00000083388,2.4369980263849634e-08
ENSMUSG00000083390,7.286512162714588e-08
ENSMUSG00000083391,9.653871488514855e-07
ENSMUSG00000083394,2.1802758387160213e-05
ENSMUSG00000083395,5.117505164369328e-08
ENSMUSG00000083397,1.9089449256117316e-08
ENSMUSG00000083399,1.541171677000377e-08
ENSMUSG00000083406,3.118899189521297e-08
ENSMUSG00000083411,4.772716375880325e-05
ENSMUSG00000083416,1.1408334737699338e-08
ENSMUSG00000083424,6.474211421411003e-06
ENSMUSG00000083429,6.344911660689106e-07
ENSMUSG00000083434,3.6459466866760204e-07
ENSMUSG00000083435,3.7645305100889954e-08
ENSMUSG00000083438,1.637377507075499e-08
ENSMUSG00000083439,1.8425757680721978e-07
ENSMUSG00000083440,5.853539411196272e-05
ENSMUSG00000083443,7.29628979795962e-08
ENSMUSG00000083446,2.206574957880897e-08
ENSMUSG00000083449,1.646280298122349e-07
ENSMUSG00000083454,1.6354210687297898e-06
ENSMUSG00000083460,9.220667669552333e-07
ENSMUSG00000083467,2.0802517004705486e-08
ENSMUSG00000083468,2.1598890936373482e-07
ENSMUSG00000083470,1.1500762619683049e-07
ENSMUSG00000083471,1.0781972008016786e-08
ENSMUSG00000083473,1.3631876109037297e-08
ENSMUSG00000083474,1.6518869181661147e-07
ENSMUSG00000083477,7.722364265121608e-07
ENSMUSG00000083481,1.7500305924441475e-05
ENSMUSG00000083482,5.280325760165995e-07
ENSMUSG00000083483,3.199094849041996e-05
ENSMUSG00000083488,6.175957194020032e-08
ENSMUSG00000083495,1.7791786318653632e-08
ENSMUSG00000083496,0.0001844096775049135
ENSMUSG00000083498,9.289777283561626e-08
ENSMUSG00000083500,1.4106569120305463e-08
ENSMUSG00000083503,1.7706886990143847e-08
ENSMUSG00000083508,3.572063351001792e-08
ENSMUSG00000083512,5.715863868366172e-08
ENSMUSG00000083513,1.5392666171364021e-06
ENSMUSG00000083518,9.305628089939154e-08
ENSMUSG00000083522,4.0939899972229074e-08
ENSMUSG00000083528,1.390730646975688e-07
ENSMUSG00000083533,4.8764201384259203e-08
ENSMUSG00000083534,4.22396742476322e-08
ENSMUSG00000083537,1.5406297976083342e-07
ENSMUSG00000083538,4.0476683209538013e-07
ENSMUSG00000083539,2.6928574135635898e-08
ENSMUSG00000083544,1.4914597448974438e-08
ENSMUSG00000083545,7.012696753662466e-07
ENSMUSG00000083546,4.092685926824651e-08
ENSMUSG00000083547,1.3820761300428736e-08
ENSMUSG00000083548,5.5533320170069665e-08
ENSMUSG00000083549,2.679066287727558e-08
ENSMUSG00000083553,1.2377521500124256e-07
ENSMUSG00000083554,3.267068938539701e-07
ENSMUSG00000083555,3.178388876937675e-07
ENSMUSG00000083557,7.696774653212478e-07
ENSMUSG00000083560,9.162523625452636e-09
ENSMUSG00000083562,1.3920269948728764e-06
ENSMUSG00000083563,0.0014772986431629868
ENSMUSG00000083564,8.242651188088736e-09
ENSMUSG00000083567,1.763708855929217e-05
ENSMUSG00000083569,1.0386415938810677e-07
ENSMUSG00000083580,2.168589013799744e-08
ENSMUSG00000083582,1.673972216212662e-08
ENSMUSG00000083585,1.373806277530565e-07
ENSMUSG00000083592,8.686123496437453e-09
ENSMUSG00000083595,2.3499356932241975e-08
ENSMUSG00000083596,0.0006088630792041036
ENSMUSG00000083597,1.4604665363959724e-08
ENSMUSG00000083599,1.4289322135420307e-08
ENSMUSG00000083608,8.151119911370021e-08
ENSMUSG00000083610,2.955616466751083e-07
ENSMUSG00000083611,3.636447594056893e-08
ENSMUSG00000083618,6.507245782388837e-09
ENSMUSG00000083619,9.92838573636377e-06
ENSMUSG00000083621,0.00012944098257183854
ENSMUSG00000083627,3.5628859553986824e-08
ENSMUSG00000083640,1.688027643680862e-08
ENSMUSG00000083642,1.9547856381839102e-08
ENSMUSG00000083646,1.1789207847148991e-08
ENSMUSG00000083649,4.1855048390384197e-07
ENSMUSG00000083651,1.816099140936764e-08
ENSMUSG00000083653,7.001640848536136e-09
ENSMUSG00000083654,2.5536000161962342e-08
ENSMUSG00000083655,3.479428410331312e-08
ENSMUSG00000083657,2.833110021128871e-08
ENSMUSG00000083658,3.821536727925243e-08
ENSMUSG00000083659,2.025125051200004e-08
ENSMUSG00000083668,4.036747780581936e-07
ENSMUSG00000083670,2.490718515685368e-07
ENSMUSG00000083671,3.2013919472223345e-08
ENSMUSG00000083674,2.0209513754642292e-06
ENSMUSG00000083676,7.495422329029072e-07
ENSMUSG00000083678,1.1091895954086818e-05
ENSMUSG00000083679,1.0166045543203256e-06
ENSMUSG00000083688,6.568864900507402e-08
ENSMUSG00000083691,9.75633561556463e-09
ENSMUSG00000083692,1.0038818990282885e-06
ENSMUSG00000083693,5.182391406922688e-07
ENSMUSG00000083697,7.982500825550235e-09
ENSMUSG00000083700,3.5864240618598094e-07
ENSMUSG00000083705,4.916473752961298e-06
ENSMUSG00000083707,4.449013888856983e-08
ENSMUSG00000083708,2.924223627369302e-06
ENSMUSG00000083713,1.445109832440859e-07
ENSMUSG00000083716,1.763706876741865e-05
ENSMUSG00000083718,1.0173367098266453e-06
ENSMUSG00000083720,1.4067505325778272e-06
ENSMUSG00000083721,2.347833724288697e-08
ENSMUSG00000083728,6.035624428779159e-07
ENSMUSG00000083729,7.841014461669114e-09
ENSMUSG00000083732,1.3047230020225424e-08
ENSMUSG00000083734,1.0322886073578438e-06
ENSMUSG00000083736,7.342536526641268e-07
ENSMUSG00000083740,1.0072317869442263e-07
ENSMUSG00000083745,2.1906598886379245e-08
ENSMUSG00000083748,9.081262819954031e-08
ENSMUSG00000083750,7.784414380257666e-09
ENSMUSG00000083752,1.6582391635894723e-08
ENSMUSG00000083754,8.961778002318087e-07
ENSMUSG00000083757,3.786682301069939e-05
ENSMUSG00000083761,3.019240281980464e-07
ENSMUSG00000083764,4.327232252218736e-08
ENSMUSG00000083766,1.4516380958924994e-07
ENSMUSG00000083767,8.519070060266834e-08
ENSMUSG00000083769,7.426663478388322e-07
ENSMUSG00000083771,6.944620664193798e-09
ENSMUSG00000083774,6.37460724433925e-07
ENSMUSG00000083777,3.445489612222636e-08
ENSMUSG00000083780,5.874664434958538e-07
ENSMUSG00000083781,5.884966558677531e-09
ENSMUSG00000083783,9.210782399779089e-08
ENSMUSG00000083785,5.9537426011196964e-08
ENSMUSG00000083792,9.817275596293667e-08
ENSMUSG00000083793,3.6577836359608676e-07
ENSMUSG00000083794,1.6376758511956764e-07
ENSMUSG00000083796,7.467741733387493e-07
ENSMUSG00000083798,6.888395756847214e-07
ENSMUSG00000083803,4.947494284005244e-08
ENSMUSG00000083804,6.184367855006555e-09
ENSMUSG00000083805,5.8683364196381644e-08
ENSMUSG00000083807,1.6346932117304672e-08
ENSMUSG00000083812,2.0492153654836567e-08
ENSMUSG00000083815,2.641662462039454e-08
ENSMUSG00000083816,1.0288387378040672e-06
ENSMUSG00000083817,8.458675524698716e-08
ENSMUSG00000083819,1.2074186895276424e-08
ENSMUSG00000083820,2.3219500520195864e-07
ENSMUSG00000083823,3.5865730956760455e-07
ENSMUSG00000083826,2.641081929866115e-07
ENSMUSG00000083829,2.2362901125157602e-07
ENSMUSG00000083831,6.794732528290675e-08
ENSMUSG00000083832,7.335790061848085e-08
ENSMUSG00000083833,6.0885016774672855e-05
ENSMUSG00000083838,5.7907609750523683e-08
ENSMUSG00000083841,1.9193966568349056e-07
ENSMUSG00000083844,2.0930895521144308e-05
ENSMUSG00000083845,2.204671727291367e-08
ENSMUSG00000083847,7.85580871510714e-07
ENSMUSG00000083849,7.933435017110926e-08
ENSMUSG00000083851,1.2968357689472387e-08
ENSMUSG00000083852,4.2542856287908556e-08
ENSMUSG00000083856,2.015557340887367e-07
ENSMUSG00000083859,3.6210859526689134e-08
ENSMUSG00000083860,1.2126861159210336e-07
ENSMUSG00000083863,0.0023855518425005165
ENSMUSG00000083870,1.646962327037869e-08
ENSMUSG00000083875,6.316624965098146e-07
ENSMUSG00000083878,4.024468647192532e-06
ENSMUSG00000083879,7.677960022356895e-06
ENSMUSG00000083884,1.4604665363959724e-08
ENSMUSG00000083887,3.3936612753013905e-06
ENSMUSG00000083890,2.3013297282967655e-07
ENSMUSG00000083892,8.437820494195996e-07
ENSMUSG00000083895,2.0007636312040604e-08
ENSMUSG00000083897,9.972519550347756e-07
ENSMUSG00000083902,1.5013049056346183e-06
ENSMUSG00000083907,4.334614616132896e-07
ENSMUSG00000083910,3.759971171794601e-06
ENSMUSG00000083912,5.0248196216530424e-08
ENSMUSG00000083913,7.967387253104612e-09
ENSMUSG00000083914,2.595050208154251e-06
ENSMUSG00000083921,2.2447220729918377e-07
ENSMUSG00000083924,7.021268531743078e-09
ENSMUSG00000083928,4.524825457977556e-06
ENSMUSG00000083929,8.49730064550934e-09
ENSMUSG00000083933,1.6582391635894723e-08
ENSMUSG00000083937,4.48028351611779e-07
ENSMUSG00000083943,3.014399805800645e-08
ENSMUSG00000083955,1.1802328651373163e-08
ENSMUSG00000083960,1.5390273559496174e-08
ENSMUSG00000083962,9.625133114667719e-08
ENSMUSG00000083964,5.189491345371225e-07
ENSMUSG00000083971,3.6603371769766704e-07
ENSMUSG00000083976,5.285836246569122e-09
ENSMUSG00000083981,2.0971708598864e-08
ENSMUSG00000083985,9.072997666245978e-08
ENSMUSG00000083988,4.1086577710905603e-07
ENSMUSG00000083989,5.041899262974362e-07
ENSMUSG00000083993,5.178777750382736e-07
ENSMUSG00000083995,8.079849791393997e-08
ENSMUSG00000083997,3.013399822162338e-08
ENSMUSG00000083998,1.7655986816165986e-08
ENSMUSG00000084006,5.615402834343135e-09
ENSMUSG00000084011,6.108564942109168e-08
ENSMUSG00000084013,1.1361487521337302e-05
ENSMUSG00000084017,2.1980193027972536e-08
ENSMUSG00000084018,8.651130223014976e-09
ENSMUSG00000084021,1.2139588684654582e-06
ENSMUSG00000084022,2.317626379751417e-08
ENSMUSG00000084028,6.835850726163885e-08
ENSMUSG00000084032,6.206749448851459e-07
ENSMUSG00000084033,1.22921798115137e-07
ENSMUSG00000084038,2.7513793268582816e-08
ENSMUSG00000084047,6.438945707833444e-08
ENSMUSG00000084050,2.945767247482027e-07
ENSMUSG00000084055,1.7007186250492654e-08
ENSMUSG00000084057,1.1931559761859907e-08
ENSMUSG00000084058,4.602927490183635e-08
ENSMUSG00000084060,2.458802899682341e-06
ENSMUSG00000084064,7.001640848536136e-09
ENSMUSG00000084066,8.527042199014699e-08
ENSMUSG00000084067,4.808555614674812e-07
ENSMUSG00000084071,3.2695317836520417e-07
ENSMUSG00000084077,4.535487507016962e-08
ENSMUSG00000084079,3.485685398987338e-07
ENSMUSG00000084081,5.8441284970436534e-08
ENSMUSG00000084085,5.7798328908976286e-08
ENSMUSG00000084086,3.0733771641300416e-08
ENSMUSG00000084093,1.66556355064104e-05
ENSMUSG00000084094,2.7710187954453154e-07
ENSMUSG00000084095,8.728423457229551e-09
ENSMUSG00000084099,3.285592605963379e-08
ENSMUSG00000084104,2.7251712701291753e-07
ENSMUSG00000084106,0.0007833779120722146
ENSMUSG00000084110,5.8461975489614385e-08
ENSMUSG00000084111,0.00021173482835675967
ENSMUSG00000084113,1.94743878220218e-05
ENSMUSG00000084116,1.3801178946389844e-08
ENSMUSG00000084118,2.269945648593207e-08
ENSMUSG00000084119,5.726631948483923e-08
ENSMUSG00000084124,2.4637523664696545e-07
ENSMUSG00000084125,7.625806182951385e-08
ENSMUSG00000084126,1.4125291696904422e-07
ENSMUSG00000084127,3.1156352096990835e-08
ENSMUSG00000084128,5.19741447671406e-07
ENSMUSG00000084129,2.612213168709563e-06
ENSMUSG00000084131,0.0001515323714166356
ENSMUSG00000084133,3.766510341326354e-06
ENSMUSG00000084137,7.242523437852353e-08
ENSMUSG00000084139,7.563672210828266e-08
ENSMUSG00000084142,1.3832699992509046e-07
ENSMUSG00000084144,9.769402015232e-08
ENSMUSG00000084145,3.259073425797125e-07
ENSMUSG00000084148,6.705111696198942e-07
ENSMUSG00000084149,6.099258985828067e-06
ENSMUSG00000084153,5.823322039140073e-08
ENSMUSG00000084158,1.585896256661577e-08
ENSMUSG00000084159,9.48930762547008e-07
ENSMUSG00000084164,1.0485854299432e-08
ENSMUSG00000084166,2.415293730436593e-06
ENSMUSG00000084168,4.901781395867306e-06
ENSMUSG00000084169,5.1863129899829435e-08
ENSMUSG00000084170,2.481386602303965e-07
ENSMUSG00000084172,1.4012984375270188e-08
ENSMUSG00000084177,3.4707328471402244e-08
ENSMUSG00000084178,2.613274113602071e-08
ENSMUSG00000084183,1.059097792836016e-06
ENSMUSG00000084185,1.0311405673118897e-07
ENSMUSG00000084186,8.93485079074062e-07
ENSMUSG00000084190,2.2762553994744005e-07
ENSMUSG00000084193,5.573185020970676e-08
ENSMUSG00000084197,7.967387253104612e-09
ENSMUSG00000084199,6.145080801692163e-08
ENSMUSG00000084201,6.641653535287422e-08
ENSMUSG00000084203,9.279873059826699e-08
ENSMUSG00000084205,1.4458490144695509e-08
ENSMUSG00000084213,1.2145960032240439e-07
ENSMUSG00000084215,1.3926656930872642e-05
ENSMUSG00000084216,3.304084708112757e-07
ENSMUSG00000084217,2.4234502267371987e-08
ENSMUSG00000084218,1.2301460935023426e-07
ENSMUSG00000084220,1.6909217647332197e-08
ENSMUSG00000084221,7.785984010219813e-07
ENSMUSG00000084223,4.2390901619730173e-07
ENSMUSG00000084224,6.961894345222158e-07
ENSMUSG00000084231,2.738644230778601e-07
ENSMUSG00000084241,1.0481898356418705e-07
ENSMUSG00000084243,5.911625572297083e-08
ENSMUSG00000084249,2.6074573673721724e-07
ENSMUSG00000084252,1.5912474820700443e-07
ENSMUSG00000084257,1.9556533695144853e-08
ENSMUSG00000084260,2.1499815898142127e-06
ENSMUSG00000084273,1.0005194897294572e-08
ENSMUSG00000084274,2.8715708860015727e-06
ENSMUSG00000084276,8.520061558467166e-09
ENSMUSG00000084279,5.977907443622764e-08
ENSMUSG00000084280,7.606445931721902e-07
ENSMUSG00000084284,8.887708852719921e-06
ENSMUSG00000084288,6.04728266295342e-07
ENSMUSG00000084289,2.253394973399299e-06
ENSMUSG00000084292,3.653211534680339e-07
ENSMUSG00000084300,4.19094611992662e-07
ENSMUSG00000084301,2.4275005461263877e-07
ENSMUSG00000084302,8.666645430805312e-08
ENSMUSG00000084308,9.754860644645868e-09
ENSMUSG00000084310,4.752378015102331e-08
ENSMUSG00000084313,7.303023415554467e-08
ENSMUSG00000084314,5.630067529265436e-06
ENSMUSG00000084319,8.09530038036173e-05
ENSMUSG00000084320,8.408216701067623e-09
ENSMUSG00000084323,7.941385902471388e-06
ENSMUSG00000084328,7.706873243727842e-07
ENSMUSG00000084331,1.9916426607205369e-07
ENSMUSG00000084332,1.4962823235880045e-07
ENSMUSG00000084333,5.15958867947048e-06
ENSMUSG00000084334,1.4612067507459644e-08
ENSMUSG00000084342,7.016237304294068e-07
ENSMUSG00000084345,1.6063599440473432e-06
ENSMUSG00000084347,3.636353765957307e-07
ENSMUSG00000084348,1.3836673490459177e-07
ENSMUSG00000084349,0.0002949928822705444
ENSMUSG00000084350,6.530609301660007e-06
ENSMUSG00000084361,4.706130880794102e-08
ENSMUSG00000084370,1.531176749160822e-07
ENSMUSG00000084373,1.7737673391478272e-06
ENSMUSG00000084378,7.46975496215822e-09
ENSMUSG00000084384,4.070554456861307e-06
ENSMUSG00000084390,1.0661312986586535e-06
ENSMUSG00000084393,9.192702560603397e-09
ENSMUSG00000084403,2.8391441497909367e-07
ENSMUSG00000084404,1.7553580637305215e-08
ENSMUSG00000084407,4.541993170389975e-07
ENSMUSG00000084413,4.442845394860048e-06
ENSMUSG00000084416,0.0003430136670111175
ENSMUSG00000084440,2.0699233761598604e-08
ENSMUSG00000084459,9.487151944405285e-07
ENSMUSG00000084466,1.8795224952811298e-08
ENSMUSG00000084487,3.92639047655749e-07
ENSMUSG00000084496,7.236909203790401e-09
ENSMUSG00000084519,7.825205230040727e-08
ENSMUSG00000084552,4.9568298039341345e-08
ENSMUSG00000084562,7.65249746273561e-08
ENSMUSG00000084575,1.438297206457624e-07
ENSMUSG00000084593,2.1352366532409442e-07
ENSMUSG00000084597,1.121263705458556e-08
ENSMUSG00000084604,1.1835071159066051e-07
ENSMUSG00000084607,5.8844257966782673e-08
ENSMUSG00000084616,4.195702595035928e-08
ENSMUSG00000084636,2.526761116491849e-08
ENSMUSG00000084641,3.256458279719501e-08
ENSMUSG00000084642,6.671100281364434e-08
ENSMUSG00000084647,2.5373291659813372e-08
ENSMUSG00000084678,2.4450141947263103e-08
ENSMUSG00000084693,7.595621811665354e-08
ENSMUSG00000084694,7.74148798356061e-08
ENSMUSG00000084748,1.7124973777383904e-08
ENSMUSG00000084749,1.2184990131924817e-08
ENSMUSG00000084755,3.278835312911537e-07
ENSMUSG00000084768,3.033742604930065e-08
ENSMUSG00000084769,1.40798914158774e-08
ENSMUSG00000084771,2.5427162501833935e-07
ENSMUSG00000084772,5.139531098747757e-07
ENSMUSG00000084775,2.208923286127263e-07
ENSMUSG00000084781,2.8185707854062478e-08
ENSMUSG00000084783,6.509651698888314e-08
ENSMUSG00000084786,0.0004740191483101489
ENSMUSG00000084788,9.66648154387862e-09
ENSMUSG00000084789,1.9916434757281269e-07
ENSMUSG00000084790,7.615120383239638e-07
ENSMUSG00000084792,5.660757755685728e-07
ENSMUSG00000084796,1.1636434290667444e-07
ENSMUSG00000084797,6.818348525622247e-08
ENSMUSG00000084798,2.803893596016647e-07
ENSMUSG00000084799,2.6748634492403306e-06
ENSMUSG00000084803,1.0514250742085303e-08
ENSMUSG00000084804,6.783714119176344e-08
ENSMUSG00000084805,7.097908356563347e-08
ENSMUSG00000084806,3.530979935206518e-08
ENSMUSG00000084807,9.170936769463238e-08
ENSMUSG00000084808,8.653864410282744e-07
ENSMUSG00000084809,1.3801178946389844e-08
ENSMUSG00000084816,2.270426700326207e-07
ENSMUSG00000084817,5.631373955860567e-05
ENSMUSG00000084821,6.036017720269355e-07
ENSMUSG00000084824,1.994476864437592e-07
ENSMUSG00000084828,3.356218736209533e-08
ENSMUSG00000084830,0.00020840326120624505
ENSMUSG00000084835,3.4248940569993185e-08
ENSMUSG00000084838,2.222241167956771e-05
ENSMUSG00000084839,6.507245782388837e-09
ENSMUSG00000084843,6.061773658622375e-06
ENSMUSG00000084844,1.7351209204270105e-06
ENSMUSG00000084845,3.0723677269389186e-07
ENSMUSG00000084846,1.8017300182338663e-07
ENSMUSG00000084848,7.47794167895163e-07
ENSMUSG00000084850,5.896723043756234e-07
ENSMUSG00000084855,8.499753813790874e-08
ENSMUSG00000084858,1.9458520738346565e-08
ENSMUSG00000084860,9.318053749863405e-08
ENSMUSG00000084861,2.4663515655906467e-08
ENSMUSG00000084864,2.6508948361110758e-08
ENSMUSG00000084866,2.173731790778193e-07
ENSMUSG00000084873,1.4851009695645041e-08
ENSMUSG00000084874,2.0574407944204646e-06
ENSMUSG00000084875,8.22305212142384e-08
ENSMUSG00000084876,3.579467928557972e-08
ENSMUSG00000084880,7.204731526228964e-08
ENSMUSG00000084881,2.0682966871492158e-08
ENSMUSG00000084883,2.68400325553942e-06
ENSMUSG00000084884,1.8984854279715708e-07
ENSMUSG00000084885,3.371732395152911e-07
ENSMUSG00000084889,2.1952160162258073e-08
ENSMUSG00000084892,1.1162223337062057e-07
ENSMUSG00000084893,8.538543894359427e-08
ENSMUSG00000084894,2.841612903729634e-06
ENSMUSG00000084898,3.6237818000668625e-08
ENSMUSG00000084902,2.9291294487813635e-07
ENSMUSG00000084904,1.442833630947245e-07
ENSMUSG00000084906,4.960239956568139e-08
ENSMUSG00000084908,9.310811267189913e-08
ENSMUSG00000084910,2.1059620825472656e-06
ENSMUSG00000084911,5.60369254842265e-07
ENSMUSG00000084913,3.944611656532565e-08
ENSMUSG00000084915,4.257594750217045e-07
ENSMUSG00000084917,4.27955406621927e-07
ENSMUSG00000084918,1.0813547489637651e-07
ENSMUSG00000084925,6.170935460445966e-07
ENSMUSG00000084930,1.1769933117355062e-08
ENSMUSG00000084938,8.061010396846063e-07
ENSMUSG00000084939,1.6664886023595046e-08
ENSMUSG00000084940,7.784414380257666e-09
ENSMUSG00000084941,6.043193648251574e-07
ENSMUSG00000084945,1.1710882802766518e-08
ENSMUSG00000084946,1.407571412677376e-07
ENSMUSG00000084950,2.8530155591651916e-07
ENSMUSG00000084951,1.863748573160686e-08
ENSMUSG00000084954,2.897293677089695e-08
ENSMUSG00000084956,2.546950235410404e-08
ENSMUSG00000084957,9.813262296391441e-05
ENSMUSG00000084959,1.5518956466478005e-08
ENSMUSG00000084960,2.787050390702433e-06
ENSMUSG00000084965,1.8203739455847994e-08
ENSMUSG00000084966,7.592110148410717e-08
ENSMUSG00000084967,3.041164986003409e-08
ENSMUSG00000084968,3.115752717772141e-07
ENSMUSG00000084969,5.4030798913009645e-08
ENSMUSG00000084970,3.047138289817088e-08
ENSMUSG00000084973,6.778287892162287e-08
ENSMUSG00000084974,4.1510453907941096e-08
ENSMUSG00000084978,1.2543564015308897e-06
ENSMUSG00000084984,7.129133710276159e-08
ENSMUSG00000084989,2.944137256312632e-07
ENSMUSG00000084992,2.5358402345591355e-08
ENSMUSG00000084995,4.5648992640401925e-08
ENSMUSG00000084996,2.5726232903342506e-08
ENSMUSG00000084998,1.2908026483448775e-07
ENSMUSG00000084999,5.734844200745772e-07
ENSMUSG00000085001,6.394966905246895e-09
ENSMUSG00000085004,5.336686157318505e-08
ENSMUSG00000085006,2.536434161007262e-08
ENSMUSG00000085009,3.6058243245948397e-08
ENSMUSG00000085012,1.9145793818464157e-07
ENSMUSG00000085014,2.3421765605533035e-08
ENSMUSG00000085019,6.212495243868954e-09
ENSMUSG00000085024,1.6373498698677812e-06
ENSMUSG00000085025,8.473120165652142e-07
ENSMUSG00000085028,2.2492088453001586e-06
ENSMUSG00000085030,1.1303167295905832e-06
ENSMUSG00000085033,7.702310386564016e-09
ENSMUSG00000085035,5.063069552681709e-07
ENSMUSG00000085037,1.0352789738953838e-06
ENSMUSG00000085039,2.3396359058265865e-07
ENSMUSG00000085042,1.5965560019981907e-06
ENSMUSG00000085043,1.229882254824064e-08
ENSMUSG00000085049,1.2569366121102284e-06
ENSMUSG00000085054,9.675215117938012e-07
ENSMUSG00000085055,2.412717765058978e-07
ENSMUSG00000085057,7.91516846636121e-08
ENSMUSG00000085066,2.4005909294631968e-08
ENSMUSG00000085068,1.7968419141503936e-07
ENSMUSG00000085071,7.801657754772164e-08
ENSMUSG00000085072,6.486401451550345e-08
ENSMUSG00000085081,8.856242846536019e-08
ENSMUSG00000085084,3.9968959933709595e-07
ENSMUSG00000085085,9.83910128826448e-08
ENSMUSG00000085087,8.184475723730167e-07
ENSMUSG00000085088,9.768956396044671e-08
ENSMUSG00000085091,1.8369134024247024e-06
ENSMUSG00000085097,1.7157065349855038e-08
ENSMUSG00000085099,1.9730656544513574e-07
ENSMUSG00000085101,3.546781764361868e-08
ENSMUSG00000085102,8.200363742340266e-08
ENSMUSG00000085105,3.1158772000682382e-06
ENSMUSG00000085106,9.699481261139834e-08
ENSMUSG00000085107,7.003931538229395e-08
ENSMUSG00000085112,6.817562224485531e-06
ENSMUSG00000085113,5.1708699763802415e-08
ENSMUSG00000085114,1.314920828769433e-07
ENSMUSG00000085118,1.8265404698583584e-07
ENSMUSG00000085125,6.26816535002782e-08
ENSMUSG00000085126,7.810979360978935e-09
ENSMUSG00000085134,7.871635078669973e-08
ENSMUSG00000085135,7.944530213539941e-08
ENSMUSG00000085143,2.703326563942408e-06
ENSMUSG00000085145,1.8392767169381456e-08
ENSMUSG00000085146,1.0135792454972857e-08
ENSMUSG00000085147,8.329530341366884e-08
ENSMUSG00000085148,2.8477586456061267e-05
ENSMUSG00000085151,4.0295803433847184e-08
ENSMUSG00000085152,1.694602805220453e-05
ENSMUSG00000085154,1.0686113887879486e-07
ENSMUSG00000085155,3.1339937786462704e-08
ENSMUSG00000085156,5.972027409216358e-05
ENSMUSG00000085161,2.7089521613174545e-08
ENSMUSG00000085162,9.920383022891542e-08
ENSMUSG00000085165,6.647825561542309e-07
ENSMUSG00000085166,1.2115246651711226e-07
ENSMUSG00000085169,4.764043575579521e-07
ENSMUSG00000085170,8.345607757514017e-08
ENSMUSG00000085171,1.7600831945823793e-07
